termTitle,termCode,termDescription,session,courseSubject,courseCatalog,section,componentCode,classNumber,courseTitle,locationCode,instructionModeCode,roomCode,buildingCode,roomNumber,startTimeHour,startTimeMin,classStartTimeMin,classStartTimeHourMin,classDuration,classEndTimeMin,endTimeHour,endTimeMin,classEndTimeHourMin,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,startDay,startMonth,startYear,startDateDMY,endDay,endMonth,endYear,endDateDMY
Fall,2017,Fall 2017,13W,ENGR,213,T TB,TUT,2405,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H509,H,509,13,15,795,13.15.00,100,895,14,55,14.55.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,U,LEC,2406,APP.ORDINARY DIFF.EQUATIONS,SGW,P,FGC080,FG,C080,11,45,705,11.45.00,75,780,13,00,13.00.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,U UA,TUT,2407,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H431,H,431,14,15,855,14.15.00,100,955,15,55,15.55.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,U UB,TUT,2408,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H431,H,431,14,15,855,14.15.00,100,955,15,55,15.55.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,V,LEC,2418,STATICS,SGW,P,H435,H,435,10,15,615,10.15.00,75,690,11,30,11.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,V,LEC,2388,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H937,H,937,08,45,525,08.45.00,75,600,10,00,10.00.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,V VA,TUT,2419,STATICS,SGW,P,MB2.445,MB,2.445,08,25,505,08.25.00,100,605,10,05,10.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,V VA,TUT,2389,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H433,H,433,13,45,825,13.45.00,100,925,15,25,15.25.00,N,N,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,V VB,TUT,2420,STATICS,SGW,P,MB2.435,MB,2.435,08,25,505,08.25.00,100,605,10,05,10.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,V VB,TUT,2390,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H561,H,561,08,20,500,08.20.00,100,600,10,00,10.00.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,X,LEC,2465,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,H531,H,531,08,45,525,08.45.00,75,600,10,00,10.00.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,251,X,LEC,9238,THERMODYNAMICS I,SGW,P,H535,H,535,16,15,975,16.15.00,75,1050,17,30,17.30.00,Y,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,X,LEC,2426,STATICS,SGW,P,H407,H,407,10,15,615,10.15.00,75,690,11,30,11.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,X,LEC,2391,APP.ORDINARY DIFF.EQUATIONS,SGW,P,FGC070,FG,C070,10,15,615,10.15.00,75,690,11,30,11.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,X XA,TUT,2459,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,FGB070,FG,B070,08,30,510,08.30.00,100,610,10,10,10.10.00,N,Y,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,251,X XA,TUT,2430,THERMODYNAMICS I,SGW,P,MBS2.401,MB,S2.401,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,X XA,TUT,2424,STATICS,SGW,P,H565,H,565,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,X XA,TUT,2392,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H433,H,433,13,15,795,13.15.00,100,895,14,55,14.55.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,X XB,TUT,2458,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,FGB070,FG,B070,08,30,510,08.30.00,100,610,10,10,10.10.00,N,N,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,X XB,TUT,2423,STATICS,SGW,P,H565,H,565,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,251,X XB,TUT,5943,THERMODYNAMICS I,SGW,P,H423,H,423,11,45,705,11.45.00,100,805,13,25,13.25.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,X XB,TUT,2393,APP.ORDINARY DIFF.EQUATIONS,SGW,P,FGB030,FG,B030,13,15,795,13.15.00,100,895,14,55,14.55.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,XX,LEC,7346,STATICS,SGW,P,H507,H,507,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,XX,LEC,2394,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H535,H,535,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,XXXE,TUT,7347,STATICS,SGW,P,H423,H,423,20,30,1230,20.30.00,100,1330,22,10,22.10.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,XXXE,TUT,2395,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H433,H,433,15,45,945,15.45.00,100,1045,17,25,17.25.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,XXXF,TUT,7348,STATICS,SGW,P,H401,H,401,20,30,1230,20.30.00,100,1330,22,10,22.10.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,213,XXXF,TUT,2396,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H509,H,509,15,45,945,15.45.00,100,1045,17,25,17.25.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,Y,LEC,2457,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,H937,H,937,16,15,975,16.15.00,75,1050,17,30,17.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,Y YA,TUT,2464,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,MB2.430,MB,2.43,08,45,525,08.45.00,100,625,10,25,10.25.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,311,Y YB,TUT,2460,TRANSF.CALC+PART.DIFF.EQNS,SGW,P,FGB070,FG,B070,08,45,525,08.45.00,100,625,10,25,10.25.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,YY,LEC,2415,STATICS,SGW,P,FGB060,FG,B060,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,YYYA,TUT,2422,STATICS,SGW,P,H423,H,423,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,ENGR,242,YYYB,TUT,2421,STATICS,SGW,P,FGB055,FG,B055,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,M,LEC,7364,MATERIALS SCIENCE,SGW,P,H535,H,535,08,45,525,08.45.00,75,600,10,00,10.00.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,M MA,TUT,7365,MATERIALS SCIENCE,SGW,P,H629,H,629,15,15,915,15.15.00,50,965,16,05,16.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,M MB,TUT,7366,MATERIALS SCIENCE,SGW,P,H562,H,562,15,15,915,15.15.00,50,965,16,05,16.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,M MC,TUT,8173,MATERIALS SCIENCE,SGW,P,H562,H,562,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,T,LEC,5218,MATERIALS SCIENCE,SGW,P,H531,H,531,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,T TA,TUT,5221,MATERIALS SCIENCE,SGW,P,H429,H,429,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,T TC,TUT,8625,MATERIALS SCIENCE,SGW,P,H562,H,562,16,15,975,16.15.00,50,1025,17,05,17.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,X,LEC,5219,MATERIALS SCIENCE,SGW,P,FGC070,FG,C070,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,X XA,TUT,5222,MATERIALS SCIENCE,SGW,P,H633,H,633,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,X XB,TUT,5217,MATERIALS SCIENCE,SGW,P,H564,H,564,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,X XC,TUT,8626,MATERIALS SCIENCE,SGW,P,H537,H,537,17,15,1035,17.15.00,50,1085,18,05,18.05.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,Y,LEC,5216,MATERIALS SCIENCE,SGW,P,MBS2.330,MB,S2.330,08,45,525,08.45.00,75,600,10,00,10.00.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,Y YA,TUT,5215,MATERIALS SCIENCE,SGW,P,H633,H,633,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,MECH,221,Y YC,TUT,8627,MATERIALS SCIENCE,SGW,P,H562,H,562,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,387,F,LEC,5741,WEB-BASED ENTER. APP DESIGN,SGW,P,H1070,H,1070,11,45,705,11.45.00,75,780,13,00,13.00.00,Y,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,384,F,LEC,5740,MGMT+QUALITY CTRL./SW DEV.,SGW,P,MBS2.210,MB,S2.210,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,387,F FA,TUT,5743,WEB-BASED ENTER. APP DESIGN,SGW,P,H429,H,429,08,45,525,08.45.00,50,575,09,35,09.35.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,384,F FA,TUT,5739,MGMT+QUALITY CTRL./SW DEV.,SGW,P,H433,H,433,09,15,555,09.15.00,50,605,10,05,10.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,384,F FB,TUT,7031,MGMT+QUALITY CTRL./SW DEV.,SGW,P,H521,H,521,09,15,555,09.15.00,50,605,10,05,10.05.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,387,F FB,TUT,5742,WEB-BASED ENTER. APP DESIGN,SGW,P,H619,H,619,11,45,705,11.45.00,50,755,12,35,12.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,321,GG,LEC,5728,INFORMATION SYSTEMS SECURITY,SGW,P,H531,H,531,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,321,GGGA,TUT,5727,INFORMATION SYSTEMS SECURITY,SGW,P,H531,H,531,20,30,1230,20.30.00,50,1280,21,20,21.20.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,321,GGGB,TUT,5729,INFORMATION SYSTEMS SECURITY,SGW,P,FGB070,FG,B070,20,30,1230,20.30.00,50,1280,21,20,21.20.00,Y,N,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,H,LEC,5731,SOFTWARE PROCESS,SGW,P,FGB050,FG,B050,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,423,H,LEC,5749,DISTRIBUTED SYSTEMS,SGW,P,H562,H,562,13,15,795,13.15.00,75,870,14,30,14.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,343,H,LEC,5737,S.W. ARCHITECURE & DESIGN I,SGW,P,H435,H,435,13,15,795,13.15.00,75,870,14,30,14.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,H,LEC,5735,SW REQUIREMENTS + SPECS.,SGW,P,H531,H,531,11,45,705,11.45.00,75,780,13,00,13.00.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,423,H HA,TUT,5748,DISTRIBUTED SYSTEMS,SGW,P,H562,H,562,14,45,885,14.45.00,50,935,15,35,15.35.00,N,Y,N,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,343,H HA,TUT,5738,S.W. ARCHITECURE & DESIGN I,SGW,P,H523,H,523,16,45,1005,16.45.00,50,1055,17,35,17.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,H HA,TUT,5730,SOFTWARE PROCESS,SGW,P,H615,H,615,11,45,705,11.45.00,50,755,12,35,12.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,H HA,TUT,5734,SW REQUIREMENTS + SPECS.,SGW,P,H459,H,459,15,45,945,15.45.00,50,995,16,35,16.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,H HB,TUT,5732,SOFTWARE PROCESS,SGW,P,H615,H,615,12,45,765,12.45.00,50,815,13,35,13.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,343,H HB,TUT,5736,S.W. ARCHITECURE & DESIGN I,SGW,P,H523,H,523,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,H HB,TUT,5733,SW REQUIREMENTS + SPECS.,SGW,P,H431,H,431,14,45,885,14.45.00,50,935,15,35,15.35.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,343,H HC,TUT,9918,S.W. ARCHITECURE & DESIGN I,SGW,P,H619,H,619,16,45,1005,16.45.00,50,1055,17,35,17.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,343,H HD,TUT,9919,S.W. ARCHITECURE & DESIGN I,SGW,P,H619,H,619,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,I,LEC,8950,SOFTWARE PROCESS,SGW,P,H431,H,431,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,I,LEC,8953,SW REQUIREMENTS + SPECS.,SGW,P,H920,H,920,11,45,705,11.45.00,75,780,13,00,13.00.00,N,N,Y,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,I IA,TUT,8954,SW REQUIREMENTS + SPECS.,SGW,P,H565,H,565,15,45,945,15.45.00,50,995,16,35,16.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,I IA,TUT,8951,SOFTWARE PROCESS,SGW,P,H400-2,H,400-2,11,45,705,11.45.00,50,755,12,35,12.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,342,I IB,TUT,8955,SW REQUIREMENTS + SPECS.,SGW,P,H509,H,509,14,45,885,14.45.00,50,935,15,35,15.35.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,341,I IB,TUT,8952,SOFTWARE PROCESS,SGW,P,H615,H,615,14,45,885,14.45.00,50,935,15,35,15.35.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,422,MM,LEC,5747,EMBEDDED SYSTEMS/SOFTWARE,SGW,P,H427,H,427,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,422,MMME,TUT,5744,EMBEDDED SYSTEMS/SOFTWARE,SGW,P,H427,H,427,20,20,1220,20.20.00,45,1265,21,05,21.05.00,N,N,Y,N,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall,2017,Fall 2017,13W,SOEN,287,Q,LEC,5724,WEB PROGRAMMING,SGW,P,H415,H,415,10,15,615,10.15.00,75,690,11,30,11.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,4,9,2017,4/12/2017
Fall/Winter,20172018,Fall/Winter 2017-18,26W,SOEN,490,SS,LEC,1562,CAPSTONE SW ENGR DESIGN PROJ,SGW,P,H435,H,435,18,25,1105,18.25.00,60,1165,19,25,19.25.00,N,N,N,N,Y,N,N,5,9,2017,5/9/2017,16,9,2018,16/04/2018
Fall/Winter,20172018,Fall/Winter 2017-18,26W,SOEN,490,SSSJ,LAB,1563,CAPSTONE SW ENGR DESIGN PROJ,SGW,P,H831,H,831,08,30,510,08.30.00,120,630,10,30,10.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,16,9,2018,16/04/2018
Fall/Winter,20172018,Fall/Winter 2017-18,26W,SOEN,490,SSSK,LAB,1922,CAPSTONE SW ENGR DESIGN PROJ,SGW,P,H817,H,817,08,30,510,08.30.00,120,630,10,30,10.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,16,9,2018,16/04/2018
Fall/Winter,20172018,Fall/Winter 2017-18,26W,SOEN,490,SSSL,LAB,1924,CAPSTONE SW ENGR DESIGN PROJ,SGW,P,H849,H,849,08,30,510,08.30.00,120,630,10,30,10.30.00,N,Y,N,Y,N,N,N,5,9,2017,5/9/2017,16,9,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,2,LEC,4370,MOLECULAR & GENERAL GENETICS,LOY,P,SPS110,SP,S110,11,45,705,11.45.00,75,780,13,00,13.00.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,201,TUT,1263,MOLECULAR & GENERAL GENETICS,LOY,P,CC314,CC,314,13,30,810,13.30.00,120,930,15,30,15.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,202,TUT,1265,MOLECULAR & GENERAL GENETICS,LOY,P,CC314,CC,314,15,30,930,15.30.00,120,1050,17,30,17.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,203,TUT,1267,MOLECULAR & GENERAL GENETICS,LOY,P,CJ1.121,CJ,1.121,13,30,810,13.30.00,120,930,15,30,15.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,204,TUT,1268,MOLECULAR & GENERAL GENETICS,LOY,P,CJ1.121,CJ,1.121,15,30,930,15.30.00,120,1050,17,30,17.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,205,TUT,1269,MOLECULAR & GENERAL GENETICS,LOY,P,CC305,CC,305,13,30,810,13.30.00,120,930,15,30,15.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,206,TUT,4374,MOLECULAR & GENERAL GENETICS,LOY,P,CC305,CC,305,15,30,930,15.30.00,120,1050,17,30,17.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,3,LEC,6868,MOLECULAR & GENERAL GENETICS,LOY,P,SPS110,SP,S110,14,45,885,14.45.00,75,960,16,00,16.00.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,301,TUT,6870,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,10,15,615,10.15.00,120,735,12,15,12.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,302,TUT,6871,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,13,15,795,13.15.00,120,915,15,15,15.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,303,TUT,6948,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,10,15,615,10.15.00,120,735,12,15,12.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,304,TUT,6949,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,12,15,735,12.15.00,120,855,14,15,14.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,305,TUT,6872,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,10,15,615,10.15.00,120,735,12,15,12.15.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,261,306,TUT,6873,MOLECULAR & GENERAL GENETICS,LOY,P,CC405,CC,405,12,15,735,12.15.00,120,855,14,15,14.15.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,BIOL,206,A,LEC,1257,ELEMENTARY GENETICS,SGW,P,MBS2.330,MB,S2.330,08,45,525,08.45.00,75,600,10,00,10.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,2,LEC,1451,INTRO - ORGANIC CHEMISTRY I,LOY,P,HC157,HC,157,08,45,525,08.45.00,75,600,10,00,10.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,06L,LAB,1459,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,13,30,810,13.30.00,240,1050,17,30,17.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,07L,LAB,1452,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,13,30,810,13.30.00,240,1050,17,30,17.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
